description,condition,memory,network,price,title,Model,Brand,OS,url,raw_content
Xiaomi Mi Note 2 Global Edition 128GB excellent condition,good,128,Unlocked,350,Xiaomi Mi Note 2 (Unlocked),Mi Note 2,Xiaomi,Android,https://swappa.com/listing/KVH935/view,.
Factory unlocked LG K7,good,8,Unlocked,55,LG K7 (Unlocked),K7,LG,Android,https://swappa.com/listing/PGA278/view,.
like new Blu Life Max (Unlocked),good,16,Unlocked,75,Blu Life Max (Unlocked),Life Max ,BLU,Android,https://swappa.com/listing/MNU666/view,.
LIKE NEW BLU LIFE MAX - TRUSTED SELLER - FAST SHIPPING,good,16,Unlocked,75,Blu Life Max (Unlocked),Life Max ,BLU,Android,https://swappa.com/listing/KGJ062/view,.
Blu Life Max,good,16,Unlocked,75,Blu Life Max (Unlocked),Life Max ,BLU,Android,https://swappa.com/listing/LFV396/view,.
ASUS ZenFone 3 MAX ZC520TL (16 GB),good,16,Unlocked,65,Asus Zenfone 3 Max (Unlocked) [ZC520TL],Zenfone 3 Max,Asus,Android,https://swappa.com/listing/UUW076/view,.
Asus Zenfone 3 Max 16GB,good,16,Unlocked,85,Asus Zenfone 3 Max (Unlocked) [ZC520TL],Zenfone 3 Max,Asus,Android,https://swappa.com/listing/TCI455/view,.
Good condition dual sim zenfone 3Max,good,16,Unlocked,95,Asus Zenfone 3 Max (Unlocked) [ZC520TL],Zenfone 3 Max,Asus,Android,https://swappa.com/listing/GIA717/view,.
zenfone 3 max like new,good,16,Unlocked,100,Asus Zenfone 3 Max (Unlocked) [ZC520TL],Zenfone 3 Max,Asus,Android,https://swappa.com/listing/TYA667/view,.
Zenfone 3 max in a great shape,good,16,Unlocked,90,Asus Zenfone 3 Max (Unlocked) [ZC520TL],Zenfone 3 Max,Asus,Android,https://swappa.com/listing/LWI642/view,.
HTC U Ultra With HTC USonic Earphones,good,64,Unlocked,350,HTC U Ultra - U.S. Version (Unlocked),U Ultra -,HTC,Android,https://swappa.com/listing/CPL779/view,.
HTC U ULTRA Sapphire Blue,good,64,Unlocked,405,HTC U Ultra - U.S. Version (Unlocked),U Ultra -,HTC,Android,https://swappa.com/listing/VSB047/view,.
HTC U Ultra,good,64,Unlocked,390,HTC U Ultra - U.S. Version (Unlocked),U Ultra -,HTC,Android,https://swappa.com/listing/UYT179/view,.
HTC U Ultra sapphire blue,good,64,Unlocked,475,HTC U Ultra - U.S. Version (Unlocked),U Ultra -,HTC,Android,https://swappa.com/listing/IHI724/view,.
HTC U Ultra Sapphire Blue w/ extras,good,64,Unlocked,475,HTC U Ultra - U.S. Version (Unlocked),U Ultra -,HTC,Android,https://swappa.com/listing/EXZ415/view,.
"Blu Dash L2 Unlocked -- Good, almost mint, Condition!",good,4,Unlocked,30,Blu Dash L2 (Unlocked),Dash L2 ,BLU,Android,https://swappa.com/listing/QUW669/view,.
Blu L2 Very good condition!,good,4,Unlocked,25,Blu Dash L2 (Unlocked),Dash L2 ,BLU,Android,https://swappa.com/listing/BDQ247/view,.
Blackberry DTEK 60 - Android,good,32,Unlocked,250,Blackberry DTEK60 (Unlocked),DTEK60,Blackberry,Android,https://swappa.com/listing/NPC437/view,.
Look Reduced price $335.00 -  Mint condition Blackberry DTEK60 (GSM unlocked) unit with many extras!,good,32,Unlocked,335,Blackberry DTEK60 (Unlocked),DTEK60,Blackberry,Android,https://swappa.com/listing/HHF153/view,.
Blackberry DTEK60 Unlocked,good,32,Unlocked,365,Blackberry DTEK60 (Unlocked),DTEK60,Blackberry,Android,https://swappa.com/listing/RRI987/view,.
Dteck 60 BBA100-1,good,32,Unlocked,305,Blackberry DTEK60 (Unlocked),DTEK60,Blackberry,Android,https://swappa.com/listing/XHF654/view,.
Mint condition. Opened but never got around to using the phone.  Awesome DTEK security.,good,32,Unlocked,345,Blackberry DTEK60 (Unlocked),DTEK60,Blackberry,Android,https://swappa.com/listing/RTS831/view,.
"FairPhone 2, one month use!",good,32,Unlocked,515,Fairphone 2 (Unlocked),2,Fairphone,Android,https://swappa.com/listing/EEX681/view,.
Fairphone 2 unopened,good,32,Unlocked,540,Fairphone 2 (Unlocked),2,Fairphone,Android,https://swappa.com/listing/SLP587/view,.
Perfect condition: Blu Studio C 8+8,good,8,Unlocked,30,Blu Studio C 8+8 (Unlocked),Studio C 8+8,BLU,Android,https://swappa.com/listing/UMN937/view,.
"Meizu MX6 (unlock), gold, 3G memory, 32G storage.",good,32,Unlocked,235,Meizu MX6 (Unlocked),MX6,Meizu,Android,https://swappa.com/listing/TYE508/view,.
Elephone's Awesome S3 - New,good,16,Unlocked,125,Elephone S3 (Unlocked),S3,Elephone,Android,https://swappa.com/listing/ATH371/view,.
"Flawless MediaPad M3 LTE Harmon/Cardon stereo speakers, 2K Display, fingerprint sensor, +Case!",good,32,Unlocked,365,Huawei Mediapad M3 (Unlocked),Mediapad M3 ,Huawei,Android,https://swappa.com/listing/SNC782/view,.
"BLU Vivo 5R Refresh, GOLD, Android 7.0 Nougat official update!",good,32,Unlocked,105,Blu Vivo 5R (Unlocked),Vivo 5R ,BLU,Android,https://swappa.com/listing/JVE487/view,.
Mint Vivo 5R,good,32,Unlocked,90,Blu Vivo 5R (Unlocked),Vivo 5R ,BLU,Android,https://swappa.com/listing/QFB133/view,.
Mint Condition Vivo 5R,good,32,Unlocked,115,Blu Vivo 5R (Unlocked),Vivo 5R ,BLU,Android,https://swappa.com/listing/FKL396/view,.
Blu Vivo 5R,good,32,Unlocked,150,Blu Vivo 5R (Unlocked),Vivo 5R ,BLU,Android,https://swappa.com/listing/XJH820/view,.
Blu Vivo 5R,good,32,Unlocked,140,Blu Vivo 5R (Unlocked),Vivo 5R ,BLU,Android,https://swappa.com/listing/IQB944/view,.
BlackBerry DTEK50 WORKS GREAT,good,16,Unlocked,100,Blackberry DTEK50 (Unlocked),DTEK50,Blackberry,Android,https://swappa.com/listing/LTI170/view,.
BlackBerry DTEK50,good,16,Unlocked,105,Blackberry DTEK50 (Unlocked),DTEK50,Blackberry,Android,https://swappa.com/listing/MVD254/view,.
6 Month old phone that works perfectly but with some signs of use.,Fair,16,Unlocked,105,Blackberry DTEK50 (Unlocked),DTEK50,Blackberry,Android,https://swappa.com/listing/PUB424/view,.
Mint condition with box and all included accessories.  GSM only.,good,16,Unlocked,215,Blackberry DTEK50 (Unlocked),DTEK50,Blackberry,Android,https://swappa.com/listing/QGV696/view,.
** Blackberry DTEK50 Unlocked Near Mint Condition ** 4 Cases ** Quick Charger **,good,16,Unlocked,205,Blackberry DTEK50 (Unlocked),DTEK50,Blackberry,Android,https://swappa.com/listing/BDV790/view,.
LG X Power (unlocked),good,16,Unlocked,50,LG X Power (Unlocked),X Power ,LG,Android,https://swappa.com/listing/SXJ264/view,.
New/unused with original packaging - unlocked - ships fast,good,16,Unlocked,79,LG X Power (Unlocked),X Power ,LG,Android,https://swappa.com/listing/VEG661/view,.
New/unused with original packaging|Unlocked,good,16,Unlocked,89,LG X Power (Unlocked),X Power ,LG,Android,https://swappa.com/listing/XGB032/view,.
"UNLOCKED BRAND NEW! 5.3"" LG X Power (K450) GSM Android Smartphone",good,16,Unlocked,90,LG X Power (Unlocked),X Power ,LG,Android,https://swappa.com/listing/AMZ430/view,.
LG X Power Unlocked LG-US610,good,16,Unlocked,99,LG X Power (Unlocked),X Power ,LG,Android,https://swappa.com/listing/GXQ608/view,.
Asus Zenphone 3 Max Nice,good,16,Unlocked,70,Asus Zenfone 3 Max (Unlocked) [ZC553KL],Zenfone 3 Max,Asus,Android,https://swappa.com/listing/RKZ451/view,.
Mint Zenfone 3 Max - 16 gig,good,16,Unlocked,80,Asus Zenfone 3 Max (Unlocked) [ZC553KL],Zenfone 3 Max,Asus,Android,https://swappa.com/listing/GLC569/view,.
Mint - UMi Plus [Unlocked] - 32gb BLACK,good,32,Unlocked,105,UMi Plus (Unlocked),Plus,UMi,Android,https://swappa.com/listing/PKH791/view,.
Microsoft Lumina 640 LTE Dual SIM Unlocked phone,good,8,Unlocked,65,Microsoft Lumia 640 Dual Sim (Unlocked) [RM-1075],Lumia 640 Dual,Microsoft,Android,https://swappa.com/listing/VUX794/view,.
Blu Pure XR,good,64,Unlocked,160,BLU Pure XR (Unlocked),Pure XR ,BLU,Android,https://swappa.com/listing/CEN674/view,.
"BLU Pure XR - 4GB/64GB, 5.5"" FHD, USB-C, Unlocked",good,64,Unlocked,200,BLU Pure XR (Unlocked),Pure XR ,BLU,Android,https://swappa.com/listing/JPF464/view,.
ZTE Axon 7 Enhanced,good,128,Unlocked,385,ZTE Axon 7 Enhanced (Unlocked),Axon 7 Enhanced,ZTE,Android,https://swappa.com/listing/NLI020/view,.
ZTE Axon 7 Enhanced for Sale,good,128,Unlocked,400,ZTE Axon 7 Enhanced (Unlocked),Axon 7 Enhanced,ZTE,Android,https://swappa.com/listing/ZFR219/view,.
ASUS ZenFone 3 Laser,good,32,Unlocked,80,Asus Zenfone 3 Laser (Unlocked),Zenfone 3 Laser,Asus,Android,https://swappa.com/listing/QLF177/view,.
Asus ZenFone 3 Laser / Silver / 32 GB / Unlocked w/ Bundle Asus View Flip Cover,good,32,Unlocked,105,Asus Zenfone 3 Laser (Unlocked),Zenfone 3 Laser,Asus,Android,https://swappa.com/listing/QER477/view,.
Lightly used and well care for device,good,32,Unlocked,100,Asus Zenfone 3 Laser (Unlocked),Zenfone 3 Laser,Asus,Android,https://swappa.com/listing/BUI208/view,.
Partially used only a week old,good,32,Unlocked,105,Asus Zenfone 3 Laser (Unlocked),Zenfone 3 Laser,Asus,Android,https://swappa.com/listing/GTF473/view,.
Great Samung Mega,good,16,Unlocked,100,Samsung Galaxy Mega (Unlocked) [SGH-I527M],Galaxy Mega ,Samsung,Android,https://swappa.com/listing/BSP087/view,.
Open box factory UNLOCKED Samsung Galaxy Mega 6.3 in Original Box with accessories.,good,16,Unlocked,200,Samsung Galaxy Mega (Unlocked) [SGH-I527M],Galaxy Mega ,Samsung,Android,https://swappa.com/listing/AST001/view,.
"MINT Gray/Black Mate 9 Pro, used for less than 1 week",good,128,Unlocked,410,Huawei Mate 9 Pro (Unlocked),Mate 9 Pro,Huawei,Android,https://swappa.com/listing/HQR329/view,.
Huawei Mate 9 Pro,good,128,Unlocked,390,Huawei Mate 9 Pro (Unlocked),Mate 9 Pro,Huawei,Android,https://swappa.com/listing/SYD992/view,.
Huawei Mate 9 PRO 128GB LON-L29 (FACTORY UNLOCKED).,good,128,Unlocked,400,Huawei Mate 9 Pro (Unlocked),Mate 9 Pro,Huawei,Android,https://swappa.com/listing/FSC862/view,.
Great Phone Ready to Sale!,good,128,Unlocked,365,Huawei Mate 9 Pro (Unlocked),Mate 9 Pro,Huawei,Android,https://swappa.com/listing/KGS271/view,.
"Huawei Mate 9 Pro (Unlocked) Chinese Edition Titanium Grey 6GB RAM, 128gb storage Dual SIM $515 OBO",good,128,Unlocked,450,Huawei Mate 9 Pro (Unlocked),Mate 9 Pro,Huawei,Android,https://swappa.com/listing/CIN323/view,.
Lenovo Phab 2 Pro,good,64,Unlocked,272,Lenovo Phab 2 Pro (Unlocked),Phab 2 Pro,Lenovo,Android,https://swappa.com/listing/PND047/view,.
"Mint Lenovo Phab 2 Pro: Massive Phone, Powerful, Augmented Reality Tech!! Reduced!",good,64,Unlocked,265,Lenovo Phab 2 Pro (Unlocked),Phab 2 Pro,Lenovo,Android,https://swappa.com/listing/QBK513/view,.
Lightly used Phab 2 Pro with Case and Screen Protector,good,64,Unlocked,295,Lenovo Phab 2 Pro (Unlocked),Phab 2 Pro,Lenovo,Android,https://swappa.com/listing/ZBY043/view,.
"Brand New, never used Lenovo Phab 2 Pro: compact tablet or monstrous phone- you decide",good,64,Unlocked,340,Lenovo Phab 2 Pro (Unlocked),Phab 2 Pro,Lenovo,Android,https://swappa.com/listing/SQV878/view,.
Phab 2 Pro (Project Tango) New - Original Box,good,64,Unlocked,335,Lenovo Phab 2 Pro (Unlocked),Phab 2 Pro,Lenovo,Android,https://swappa.com/listing/XAH859/view,.
ZUK Z2 Barely Used,good,64,Unlocked,105,Lenovo ZUK Z2 (Unlocked),ZUK Z2 ,Lenovo,Android,https://swappa.com/listing/UQR544/view,.
Lenovo ZUK Z2 - 4gb/64b snapdragon 820. MINT condition w/ original Charger + DUAL ARMOR CASE.,good,64,Unlocked,140,Lenovo ZUK Z2 (Unlocked),ZUK Z2 ,Lenovo,Android,https://swappa.com/listing/TMU155/view,.
Lenovo ZUK Z2 64GB Black (Unlocked),good,64,Unlocked,120,Lenovo ZUK Z2 (Unlocked),ZUK Z2 ,Lenovo,Android,https://swappa.com/listing/IFY734/view,.
"White,new, still in wrapping and never used.",good,64,Unlocked,140,Lenovo ZUK Z2 (Unlocked),ZUK Z2 ,Lenovo,Android,https://swappa.com/listing/UEY840/view,.
Mint white Zuk Z2 Plus,good,64,Unlocked,160,Lenovo ZUK Z2 (Unlocked),ZUK Z2 ,Lenovo,Android,https://swappa.com/listing/UWU295/view,.
Brand New Samsung Galaxy C7 - Rose Gold,good,32,Unlocked,210,Samsung Galaxy C7 (Unlocked),Galaxy C7 ,Samsung,Android,https://swappa.com/listing/XMI969/view,.
Brand New Samsung Galaxy C7 32GB - Dark Gray,good,32,Unlocked,275,Samsung Galaxy C7 (Unlocked),Galaxy C7 ,Samsung,Android,https://swappa.com/listing/HLL876/view,.
Brand New Samsung Galaxy C7 32GB - Silver,good,32,Unlocked,275,Samsung Galaxy C7 (Unlocked),Galaxy C7 ,Samsung,Android,https://swappa.com/listing/ESY746/view,.
Samsung Galaxy C7 - 64GB Built-in Storage - Dual Sim/MicroSD,good,64,Unlocked,349,Samsung Galaxy C7 (Unlocked),Galaxy C7 ,Samsung,Android,https://swappa.com/listing/GVK641/view,.
"Galaxy Grand Prime Duos - Grey, 8GB, International version",good,8,Unlocked,80,Samsung Galaxy Grand Prime 4G Duos (Unlocked),Galaxy Grand Prime,Samsung,Android,https://swappa.com/listing/NAL609/view,.
Samsung Galaxy Grand Prime Gold Duos 8GB (Unlocked) FULLY FUNCTIONAL - FAST SAME DAY SHIPPING,good,8,Unlocked,55,Samsung Galaxy Grand Prime 4G Duos (Unlocked),Galaxy Grand Prime,Samsung,Android,https://swappa.com/listing/GCF817/view,.
Samsung Galaxy Grand Prime Gold Duos 8GB (Unlocked) FULLY FUNCTIONAL - FAST SAME DAY SHIPPING,Fair,8,Unlocked,60,Samsung Galaxy Grand Prime 4G Duos (Unlocked),Galaxy Grand Prime,Samsung,Android,https://swappa.com/listing/XMN126/view,.
"CAT S60 - waterproof, dual SIM unlocked, integrated FLIR - PRICE DROP",good,32,Unlocked,300,Caterpillar Cat S60 (Unlocked),Cat S60 ,Caterpillar,Android,https://swappa.com/listing/UNV592/view,.
"NEW Waterproof (Military IP68) Cat S60 Smartphone, w/ all original accessories",good,32,Unlocked,455,Caterpillar Cat S60 (Unlocked),Cat S60 ,Caterpillar,Android,https://swappa.com/listing/USM597/view,.
Cat S60 32GB BLACK -Factory Unlock Dual sim BRAND NEW,good,32,Unlocked,540,Caterpillar Cat S60 (Unlocked),Cat S60 ,Caterpillar,Android,https://swappa.com/listing/FTA796/view,.
Carefully used CAT S60 smartphone with Flir camera,good,32,Unlocked,465,Caterpillar Cat S60 (Unlocked),Cat S60 ,Caterpillar,Android,https://swappa.com/listing/MIZ051/view,.
"Good condition, FLIR Camera, DUAL SIM, Fast Shipping",good,32,Unlocked,320,Caterpillar Cat S60 (Unlocked),Cat S60 ,Caterpillar,Android,https://swappa.com/listing/RTA362/view,.
Moto Z Play Dual-Sim (UK version) White with Gold trim excellent condition with mod extras and case,good,32,Unlocked,250,Moto Z Play Dual Sim (Unlocked),moto Z Play Dual,Motorola,Android,https://swappa.com/listing/DEE349/view,.
Moto Z Play Dual SIM l Free Accessories,good,32,Unlocked,245,Moto Z Play Dual Sim (Unlocked),moto Z Play Dual,Motorola,Android,https://swappa.com/listing/HIG840/view,.
Good Condition Dual Sim Moto Z Play - Black,good,32,Unlocked,235,Moto Z Play Dual Sim (Unlocked),moto Z Play Dual,Motorola,Android,https://swappa.com/listing/FLC710/view,.
Moto Z Play Global GSM Dual SIM Unlocked,good,32,Unlocked,235,Moto Z Play Dual Sim (Unlocked),moto Z Play Dual,Motorola,Android,https://swappa.com/listing/RYZ273/view,.
Motorola Z Play Black-32GB - Dual Sim - Unlocked XT-1635-02-m Great Shape,good,32,Unlocked,230,Moto Z Play Dual Sim (Unlocked),moto Z Play Dual,Motorola,Android,https://swappa.com/listing/PYA707/view,.
"Asus Zenfone 3 ZE552KL US/Brazil (Z012DC) 5.5"" 4GB/64GB Snapdragon 625 Ringke",good,64,Unlocked,185,Asus Zenfone 3 (Unlocked),Zenfone 3 ,Asus,Android,https://swappa.com/listing/ZKG925/view,.
perfect international zenfone 3,good,64,Unlocked,215,Asus Zenfone 3 (Unlocked),Zenfone 3 ,Asus,Android,https://swappa.com/listing/QLM848/view,.
Lenovo ZUK Z2 Pro Dual Sim Card (Unlocked)--My kid got a different phone & selling this one.,good,128,Unlocked,210,Lenovo ZUK Z2 Pro (Unlocked),ZUK Z2 Pro,Lenovo,Android,https://swappa.com/listing/YMP689/view,.
ZUK Z2 Pro 6GB Black Bundle,good,128,Unlocked,345,Lenovo ZUK Z2 Pro (Unlocked),ZUK Z2 Pro,Lenovo,Android,https://swappa.com/listing/CIC935/view,.
MINT Lenovo ZUK Z2 Pro (Black) with LOTS of EXTRAS!,good,128,Unlocked,365,Lenovo ZUK Z2 Pro (Unlocked),ZUK Z2 Pro,Lenovo,Android,https://swappa.com/listing/JGT492/view,.
Mint - Lenovo Zuk Z2 Pro [Unlocked] - 128gb White,good,128,Unlocked,365,Lenovo ZUK Z2 Pro (Unlocked),ZUK Z2 Pro,Lenovo,Android,https://swappa.com/listing/AYN952/view,.
BLACK Z2 Pro 6GB RAM 128GB ROM Like New,good,128,Unlocked,325,Lenovo ZUK Z2 Pro (Unlocked),ZUK Z2 Pro,Lenovo,Android,https://swappa.com/listing/MDL008/view,.
"Huawei Honor Note 8 (Unlocked), Silver, 32 GB near-Mint Condition",good,32,Unlocked,325,Huawei Honor Note 8 (Unlocked),Honor Note 8,Huawei,Android,https://swappa.com/listing/MPA339/view,.
Honor Note 8 (Mint Condition),good,128,Unlocked,325,Huawei Honor Note 8 (Unlocked),Honor Note 8,Huawei,Android,https://swappa.com/listing/EBU103/view,.
Huawei Honor Note 8 in silver color with 64GB ROM and 4GB RAM,good,64,Unlocked,330,Huawei Honor Note 8 (Unlocked),Honor Note 8,Huawei,Android,https://swappa.com/listing/UFB391/view,.
Huawei honor Note 8 128gb,good,128,Unlocked,385,Huawei Honor Note 8 (Unlocked),Honor Note 8,Huawei,Android,https://swappa.com/listing/KJE137/view,.
Mint Huawei Honor Note 8 128gb (Unlocked) with Extras!,good,128,Unlocked,325,Huawei Honor Note 8 (Unlocked),Honor Note 8,Huawei,Android,https://swappa.com/listing/KKG412/view,.
NIB Samsung S6 128GB!!!!,good,128,Unlocked,275,Samsung Galaxy S6 (Unlocked) [SM-G920W8],Galaxy S6 ,Samsung,Android,https://swappa.com/listing/MSQ051/view,.
*** SAMSUNG GALAXY S6 * UNLOCKED *** FAST SHIPPING!,good,32,Unlocked,285,Samsung Galaxy S6 (Unlocked) [SM-G920W8],Galaxy S6 ,Samsung,Android,https://swappa.com/listing/TEN731/view,.
Alcatel GoPlay with rugged case - Super fast shipping!,good,16,Unlocked,165,Alcatel OneTouch Go Play (Unlocked),OneTouch Go Play,Alcatel,Android,https://swappa.com/listing/RTH713/view,.
"Basically never used. Includes charger, battery, case and screen protector. Includes original box.",good,16,Unlocked,80,Moto G4 Play Amazon Edition (Unlocked),moto G4 Play Amazon,Motorola,Android,https://swappa.com/listing/KIX036/view,.
Near mint with screen protector 16gb plus new tpu case and OEM box & accessories,good,16,Unlocked,70,Moto G4 Play Amazon Edition (Unlocked),moto G4 Play Amazon,Motorola,Android,https://swappa.com/listing/NPK565/view,.
Black Moto G4 Play with  100% functional.,Fair,16,Unlocked,65,Moto G4 Play Amazon Edition (Unlocked),moto G4 Play Amazon,Motorola,Android,https://swappa.com/listing/LQQ958/view,.
16GB version in great condition with case,good,16,Unlocked,70,Moto G4 Play Amazon Edition (Unlocked),moto G4 Play Amazon,Motorola,Android,https://swappa.com/listing/PAN016/view,.
Moto G4 Play Amazon Ads. 16GB  Mint condition,good,16,Unlocked,80,Moto G4 Play Amazon Edition (Unlocked),moto G4 Play Amazon,Motorola,Android,https://swappa.com/listing/RCD622/view,.
Microsoft Surface 3 LTE 128 4gb Ram Unlocked Mint!,good,128,Unlocked,300,Microsoft Surface 3 LTE (Unlocked),Surface 3 LTE,Microsoft,Android,https://swappa.com/listing/DKH300/view,.
Surface 3 FHD with keyboard same day shipping!,good,128,Unlocked,260,Microsoft Surface 3 LTE (Unlocked),Surface 3 LTE,Microsoft,Android,https://swappa.com/listing/LAW694/view,.
Surface 3 LTE Unlocked 128GB/4GB Windows 10 with Keyboard/Pen/Desktop Dock,good,128,Unlocked,350,Microsoft Surface 3 LTE (Unlocked),Surface 3 LTE,Microsoft,Android,https://swappa.com/listing/UVS533/view,.
Microsoft Surface 3 LTE - Unlocked from AT&T,good,64,Unlocked,170,Microsoft Surface 3 LTE (Unlocked),Surface 3 LTE,Microsoft,Android,https://swappa.com/listing/JKZ711/view,.
Used Surface 3 LTE+wifi (unlocked) with Extras.,good,64,Unlocked,130,Microsoft Surface 3 LTE (Unlocked),Surface 3 LTE,Microsoft,Android,https://swappa.com/listing/EQK849/view,.
Xiaomi Mi Max,good,64,Unlocked,150,Xiaomi Mi Max (Unlocked),Mi Max ,Xiaomi,Android,https://swappa.com/listing/KNA565/view,.
Mi Max 32 GB,good,32,Unlocked,190,Xiaomi Mi Max (Unlocked),Mi Max ,Xiaomi,Android,https://swappa.com/listing/APE881/view,.
"Xiaomi Mi Max 6.44"", 4GB, 128GB Unlocked Smartphone",good,128,Unlocked,200,Xiaomi Mi Max (Unlocked),Mi Max ,Xiaomi,Android,https://swappa.com/listing/HBS619/view,.
Xiaomi Mi Max   used a few months and is in great condition 3 gig ram 64 gig storage,good,64,Unlocked,175,Xiaomi Mi Max (Unlocked),Mi Max ,Xiaomi,Android,https://swappa.com/listing/SHJ107/view,.
"Xiaomi Mi Max 6.44"", 4GB, 128GB Unlocked Smartphone",good,128,Unlocked,240,Xiaomi Mi Max (Unlocked),Mi Max ,Xiaomi,Android,https://swappa.com/listing/GLS010/view,.
"Rose Gold Back, Black Face - Official Nougat 7.0, New Grace UI,, Full HD 1080p Mint Condition!",good,16,Unlocked,220,Samsung Galaxy A5 2016 (Unlocked) [A510*],Galaxy A5,Samsung,Android,https://swappa.com/listing/QYH602/view,.
Samsung Galaxy A5 2016 (unlocked),good,16,Unlocked,65,Samsung Galaxy A5 2016 (Unlocked) [A510*],Galaxy A5,Samsung,Android,https://swappa.com/listing/JGD720/view,.
Fingerprint Active Sony Xperia X,good,32,Unlocked,140,Sony Xperia X (Unlocked) [F5121],Xperia X ,Sony,Android,https://swappa.com/listing/SNB386/view,.
Sony Xperia X US version,good,32,Unlocked,145,Sony Xperia X (Unlocked) [F5121],Xperia X ,Sony,Android,https://swappa.com/listing/LKY753/view,.
Sony Xperia X (F5121) with WORKING FINGERPRINT SCANNER,good,32,Unlocked,160,Sony Xperia X (Unlocked) [F5121],Xperia X ,Sony,Android,https://swappa.com/listing/SYE496/view,.
Sony Xperia X - Fingerprint Scanner Working - Unlocked bootloader,Fair,32,Unlocked,155,Sony Xperia X (Unlocked) [F5121],Xperia X ,Sony,Android,https://swappa.com/listing/CWA639/view,.
"MINT ""Like New"" Sony Xperia X (silver w/white front) 32GB with Case",good,32,Unlocked,199,Sony Xperia X (Unlocked) [F5121],Xperia X ,Sony,Android,https://swappa.com/listing/WYE486/view,.
Blu Studio Touch (unlocked) Finger print Scanner 8gb ram Android 6.0,good,8,Unlocked,50,Blu Studio Touch (Unlocked),Studio Touch ,BLU,Android,https://swappa.com/listing/JHV357/view,.
